sample_id,npy_idx,cation,anion,refrigerant,T_K,P_MPa,x1,pair,split_composite,split_star
[empy]__[PFBS]__R125__303.15__0.3969,2252,[empy],[PFBS],R125,303.15,0.3969,0.3007,EMPY__PFBS,train,train
[empy]__[PFBS]__R125__303.15__0.4553,2253,[empy],[PFBS],R125,303.15,0.4553,0.337,EMPY__PFBS,train,train
[empy]__[PFBS]__R125__303.15__0.494,2254,[empy],[PFBS],R125,303.15,0.494,0.3587,EMPY__PFBS,val,train
[pmpy]__[Tf2N]__R32__283.15__0.0102,2255,[pmpy],[Tf2N],R32,283.15,0.0102,0.015,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R32__283.15__0.1,2256,[pmpy],[Tf2N],R32,283.15,0.1,0.14,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__283.15__0.2494,2257,[pmpy],[Tf2N],R32,283.15,0.2494,0.313,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__283.15__0.3996,2258,[pmpy],[Tf2N],R32,283.15,0.3996,0.455,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__283.15__0.5493,2259,[pmpy],[Tf2N],R32,283.15,0.5493,0.573,PMPY__TF2N,train,val
[pmpy]__[Tf2N]__R32__283.15__0.6996,2260,[pmpy],[Tf2N],R32,283.15,0.6996,0.6829999999999999,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__283.15__0.8495,2261,[pmpy],[Tf2N],R32,283.15,0.8495,0.782,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.0095,2262,[pmpy],[Tf2N],R32,298.05,0.0095,0.01,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.1002,2263,[pmpy],[Tf2N],R32,298.05,0.1002,0.096,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.2503,2264,[pmpy],[Tf2N],R32,298.05,0.2503,0.222,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.3996,2265,[pmpy],[Tf2N],R32,298.05,0.3996,0.33,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.5497,2266,[pmpy],[Tf2N],R32,298.05,0.5497,0.422,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.6992,2267,[pmpy],[Tf2N],R32,298.05,0.6992,0.507,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__0.8496,2268,[pmpy],[Tf2N],R32,298.05,0.8496,0.58,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__298.05__1.0004,2269,[pmpy],[Tf2N],R32,298.05,1.0004,0.645,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.0103,2270,[pmpy],[Tf2N],R32,323.15,0.0103,0.0069999999999999,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R32__323.15__0.1003,2271,[pmpy],[Tf2N],R32,323.15,0.1003,0.0579999999999999,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.2498,2272,[pmpy],[Tf2N],R32,323.15,0.2498,0.138,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.4,2273,[pmpy],[Tf2N],R32,323.15,0.4,0.208,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.5494,2274,[pmpy],[Tf2N],R32,323.15,0.5494,0.272,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.6994,2275,[pmpy],[Tf2N],R32,323.15,0.6994,0.33,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.8503,2276,[pmpy],[Tf2N],R32,323.15,0.8503,0.382,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__323.15__0.9994,2277,[pmpy],[Tf2N],R32,323.15,0.9994,0.433,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.0103,2278,[pmpy],[Tf2N],R32,348.05,0.0103,0.003,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.1002,2279,[pmpy],[Tf2N],R32,348.05,0.1002,0.037,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.2502,2280,[pmpy],[Tf2N],R32,348.05,0.2502,0.09,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.4002,2281,[pmpy],[Tf2N],R32,348.05,0.4002,0.139,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.5493,2282,[pmpy],[Tf2N],R32,348.05,0.5493,0.184,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R32__348.05__0.7003,2283,[pmpy],[Tf2N],R32,348.05,0.7003,0.226,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__0.8493,2284,[pmpy],[Tf2N],R32,348.05,0.8493,0.265,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R32__348.05__1.0002,2285,[pmpy],[Tf2N],R32,348.05,1.0002,0.304,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283__0.01,2286,[pmpy],[Tf2N],R134,283.0,0.01,0.058,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.08__0.05,2287,[pmpy],[Tf2N],R134,283.08,0.05,0.258,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.11__0.1,2288,[pmpy],[Tf2N],R134,283.11,0.1,0.442,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.02__0.15,2289,[pmpy],[Tf2N],R134,283.02,0.15,0.584,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.18__0.199,2290,[pmpy],[Tf2N],R134,283.18,0.199,0.697,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.13__0.25,2291,[pmpy],[Tf2N],R134,283.13,0.25,0.803,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__283.12__0.299,2292,[pmpy],[Tf2N],R134,283.12,0.299,0.925,PMPY__TF2N,train,val
[pmpy]__[Tf2N]__R134__298.14__0.01,2293,[pmpy],[Tf2N],R134,298.14,0.01,0.035,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.14__0.05,2294,[pmpy],[Tf2N],R134,298.14,0.05,0.161,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.07__0.1,2295,[pmpy],[Tf2N],R134,298.07,0.1,0.292,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.02__0.15,2296,[pmpy],[Tf2N],R134,298.02,0.15,0.403,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.06__0.2,2297,[pmpy],[Tf2N],R134,298.06,0.2,0.496,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.19__0.249,2298,[pmpy],[Tf2N],R134,298.19,0.249,0.574,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.22__0.3,2299,[pmpy],[Tf2N],R134,298.22,0.3,0.645,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__298.15__0.349,2300,[pmpy],[Tf2N],R134,298.15,0.349,0.711,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.2__0.01,2301,[pmpy],[Tf2N],R134,323.2,0.01,0.018,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.08__0.05,2302,[pmpy],[Tf2N],R134,323.08,0.05,0.081,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R134__323.09__0.1,2303,[pmpy],[Tf2N],R134,323.09,0.1,0.154,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.09__0.15,2304,[pmpy],[Tf2N],R134,323.09,0.15,0.219,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.09__0.2,2305,[pmpy],[Tf2N],R134,323.09,0.2,0.279,PMPY__TF2N,train,val
[pmpy]__[Tf2N]__R134__323.09__0.25,2306,[pmpy],[Tf2N],R134,323.09,0.25,0.334,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.01__0.299,2307,[pmpy],[Tf2N],R134,323.01,0.299,0.385,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__323.02__0.35,2308,[pmpy],[Tf2N],R134,323.02,0.35,0.432,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__348.09__0.01,2309,[pmpy],[Tf2N],R134,348.09,0.01,0.005,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__348.09__0.05,2310,[pmpy],[Tf2N],R134,348.09,0.05,0.04,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__348.12__0.1,2311,[pmpy],[Tf2N],R134,348.12,0.1,0.082,PMPY__TF2N,train,val
[pmpy]__[Tf2N]__R134__348.06__0.15,2312,[pmpy],[Tf2N],R134,348.06,0.15,0.122,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R134__348.13__0.2,2313,[pmpy],[Tf2N],R134,348.13,0.2,0.16,PMPY__TF2N,val,train
[pmpy]__[Tf2N]__R134__348.14__0.25,2314,[pmpy],[Tf2N],R134,348.14,0.25,0.196,PMPY__TF2N,train,val
[pmpy]__[Tf2N]__R134__348.08__0.3,2315,[pmpy],[Tf2N],R134,348.08,0.3,0.23,PMPY__TF2N,train,train
[pmpy]__[Tf2N]__R134__348.07__0.35,2316,[pmpy],[Tf2N],R134,348.07,0.35,0.262,PMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__0.0096,2317,[bmpy],[Tf2N],R32,298.15,0.0096,0.01,BMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__0.0995,2318,[bmpy],[Tf2N],R32,298.15,0.0995,0.1,BMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__0.2495,2319,[bmpy],[Tf2N],R32,298.15,0.2495,0.224,BMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__0.3995,2320,[bmpy],[Tf2N],R32,298.15,0.3995,0.331,BMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__0.5496,2321,[bmpy],[Tf2N],R32,298.15,0.5496,0.428,BMPY__TF2N,val,train
[bmpy]__[Tf2N]__R32__298.15__0.7005,2322,[bmpy],[Tf2N],R32,298.15,0.7005,0.51,BMPY__TF2N,train,val
[bmpy]__[Tf2N]__R32__298.15__0.8506,2323,[bmpy],[Tf2N],R32,298.15,0.8506,0.586,BMPY__TF2N,train,train
[bmpy]__[Tf2N]__R32__298.15__1,2324,[bmpy],[Tf2N],R32,298.15,1.0,0.654,BMPY__TF2N,train,train
[P4441]__[MeSO4]__R41__288.15__0.10024,2325,[P4441],[MeSO4],R41,288.15,0.10024,0.04397,P4441__MESO4,train,train
[P4441]__[MeSO4]__R41__293.39__0.09953,2326,[P4441],[MeSO4],R41,293.39,0.09953,0.03903,P4441__MESO4,train,train
[P4441]__[MeSO4]__R41__298.36__0.09953,2327,[P4441],[MeSO4],R41,298.36,0.09953,0.03519,P4441__MESO4,train,train
[P4441]__[MeSO4]__R41__303.15__0.10165,2328,[P4441],[MeSO4],R41,303.15,0.10165,0.03334,P4441__MESO4,train,train
[P4441]__[MeSO4]__R41__308.33__0.10633,2329,[P4441],[MeSO4],R41,308.33,0.10633,0.03176,P4441__MESO4,train,train
[P4441]__[MeSO4]__R32__288.15__0.10054,2330,[P4441],[MeSO4],R32,288.15,0.10054,0.1174,P4441__MESO4,train,train
[P4441]__[MeSO4]__R32__293.15__0.10356,2331,[P4441],[MeSO4],R32,293.15,0.10356,0.1097,P4441__MESO4,train,train
[P4441]__[MeSO4]__R32__298.19__0.102,2332,[P4441],[MeSO4],R32,298.19,0.102,0.09925,P4441__MESO4,train,train
[P4441]__[MeSO4]__R32__303.17__0.10132,2333,[P4441],[MeSO4],R32,303.17,0.10132,0.0878,P4441__MESO4,train,val
[P4441]__[MeSO4]__R32__308.39__0.101,2334,[P4441],[MeSO4],R32,308.39,0.101,0.08052,P4441__MESO4,train,train
[P4441]__[MeSO4]__R23__288.15__0.10401,2335,[P4441],[MeSO4],R23,288.15,0.10401,0.09487,P4441__MESO4,train,train
[P4441]__[MeSO4]__R23__293.31__0.09981,2336,[P4441],[MeSO4],R23,293.31,0.09981,0.0791,P4441__MESO4,train,train
[P4441]__[MeSO4]__R23__298.33__0.1006,2337,[P4441],[MeSO4],R23,298.33,0.1006,0.07188,P4441__MESO4,train,val
[P4441]__[MeSO4]__R23__303.15__0.1028,2338,[P4441],[MeSO4],R23,303.15,0.1028,0.06215,P4441__MESO4,train,val
[P4441]__[MeSO4]__R23__308.45__0.10118,2339,[P4441],[MeSO4],R23,308.45,0.10118,0.05197,P4441__MESO4,train,train
[P4442]__[Et2PO4]__R41__288.15__0.10092,2340,[P4442],[Et2PO4],R41,288.15,0.10092,0.05634,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R41__293.15__0.10139,2341,[P4442],[Et2PO4],R41,293.15,0.10139,0.05145,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R41__298.17__0.10228,2342,[P4442],[Et2PO4],R41,298.17,0.10228,0.04657,P4442__ET2PO4,train,val
[P4442]__[Et2PO4]__R41__303.21__0.1022,2343,[P4442],[Et2PO4],R41,303.21,0.1022,0.04296,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R41__308.15__0.10086,2344,[P4442],[Et2PO4],R41,308.15,0.10086,0.03891,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R32__288.15__0.10311,2345,[P4442],[Et2PO4],R32,288.15,0.10311,0.195,P4442__ET2PO4,train,val
[P4442]__[Et2PO4]__R32__293.15__0.10079,2346,[P4442],[Et2PO4],R32,293.15,0.10079,0.1767,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R32__298.37__0.10148,2347,[P4442],[Et2PO4],R32,298.37,0.10148,0.1514,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R32__303.19__0.09993,2348,[P4442],[Et2PO4],R32,303.19,0.09993,0.1397,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R32__308.21__0.10344,2349,[P4442],[Et2PO4],R32,308.21,0.10344,0.1306,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R23__288.15__0.09958,2350,[P4442],[Et2PO4],R23,288.15,0.09958,0.2512,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R23__293.17__0.09908,2351,[P4442],[Et2PO4],R23,293.17,0.09908,0.2284,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R23__298.35__0.10144,2352,[P4442],[Et2PO4],R23,298.35,0.10144,0.2191,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R23__303.23__0.10016,2353,[P4442],[Et2PO4],R23,303.23,0.10016,0.2031,P4442__ET2PO4,train,train
[P4442]__[Et2PO4]__R23__308.27__0.10363,2354,[P4442],[Et2PO4],R23,308.27,0.10363,0.1942,P4442__ET2PO4,train,train
[P44414]__[HFPS]__R134a__283.3__0.0099,2355,[P44414],[HFPS],R134a,283.3,0.0099,0.032,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__283.05__0.05,2356,[P44414],[HFPS],R134a,283.05,0.05,0.152,P44414__HFPS,val,train
[P44414]__[HFPS]__R134a__283.35__0.1,2357,[P44414],[HFPS],R134a,283.35,0.1,0.289,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__283.2__0.15,2358,[P44414],[HFPS],R134a,283.2,0.15,0.4029999999999999,P44414__HFPS,val,train
[P44414]__[HFPS]__R134a__283.15__0.2,2359,[P44414],[HFPS],R134a,283.15,0.2,0.494,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__283.2__0.2503,2360,[P44414],[HFPS],R134a,283.2,0.2503,0.5870000000000001,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__283.15__0.3002,2361,[P44414],[HFPS],R134a,283.15,0.3002,0.672,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__283.15__0.3493,2362,[P44414],[HFPS],R134a,283.15,0.3493,0.763,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.01,2363,[P44414],[HFPS],R134a,298.1,0.01,0.019,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.05,2364,[P44414],[HFPS],R134a,298.1,0.05,0.104,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.05__0.0999,2365,[P44414],[HFPS],R134a,298.05,0.0999,0.1939999999999999,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.1499,2366,[P44414],[HFPS],R134a,298.1,0.1499,0.273,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.2002,2367,[P44414],[HFPS],R134a,298.1,0.2002,0.35,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.25,2368,[P44414],[HFPS],R134a,298.1,0.25,0.418,P44414__HFPS,train,val
[P44414]__[HFPS]__R134a__298.1__0.2999,2369,[P44414],[HFPS],R134a,298.1,0.2999,0.477,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__298.1__0.3502,2370,[P44414],[HFPS],R134a,298.1,0.3502,0.53,P44414__HFPS,train,val
[P44414]__[HFPS]__R134a__323.15__0.0101,2371,[P44414],[HFPS],R134a,323.15,0.0101,0.01,P44414__HFPS,val,train
[P44414]__[HFPS]__R134a__323.15__0.05,2372,[P44414],[HFPS],R134a,323.15,0.05,0.0559999999999999,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.0999,2373,[P44414],[HFPS],R134a,323.15,0.0999,0.111,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.1499,2374,[P44414],[HFPS],R134a,323.15,0.1499,0.161,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.2,2375,[P44414],[HFPS],R134a,323.15,0.2,0.209,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.2495,2376,[P44414],[HFPS],R134a,323.15,0.2495,0.254,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.2999,2377,[P44414],[HFPS],R134a,323.15,0.2999,0.293,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__323.15__0.3496,2378,[P44414],[HFPS],R134a,323.15,0.3496,0.3329999999999999,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.1__0.0101,2379,[P44414],[HFPS],R134a,348.1,0.0101,0.009,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.1__0.0504,2380,[P44414],[HFPS],R134a,348.1,0.0504,0.037,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.1__0.1001,2381,[P44414],[HFPS],R134a,348.1,0.1001,0.072,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.05__0.15,2382,[P44414],[HFPS],R134a,348.05,0.15,0.105,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.1__0.2001,2383,[P44414],[HFPS],R134a,348.1,0.2001,0.136,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.05__0.2504,2384,[P44414],[HFPS],R134a,348.05,0.2504,0.165,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.1__0.3004,2385,[P44414],[HFPS],R134a,348.1,0.3004,0.1939999999999999,P44414__HFPS,train,train
[P44414]__[HFPS]__R134a__348.05__0.3504,2386,[P44414],[HFPS],R134a,348.05,0.3504,0.221,P44414__HFPS,train,train
[P66614]__[Cl]__R41__288.15__0.106,2387,[P66614],[Cl],R41,288.15,0.106,0.06752,P66614__CL,train,train
[P66614]__[Cl]__R41__293.35__0.10081,2388,[P66614],[Cl],R41,293.35,0.10081,0.0618,P66614__CL,train,train
[P66614]__[Cl]__R41__298.66__0.10303,2389,[P66614],[Cl],R41,298.66,0.10303,0.05918,P66614__CL,train,train
[P66614]__[Cl]__R41__303.21__0.10212,2390,[P66614],[Cl],R41,303.21,0.10212,0.05326,P66614__CL,train,val
[P66614]__[Cl]__R41__308.55__0.10232,2391,[P66614],[Cl],R41,308.55,0.10232,0.04901,P66614__CL,train,train
[P66614]__[Cl]__R32__288.15__0.10589,2392,[P66614],[Cl],R32,288.15,0.10589,0.1705,P66614__CL,train,train
[P66614]__[Cl]__R32__293.17__0.10406,2393,[P66614],[Cl],R32,293.17,0.10406,0.152,P66614__CL,train,train
[P66614]__[Cl]__R32__298.37__0.09997,2394,[P66614],[Cl],R32,298.37,0.09997,0.1363,P66614__CL,train,train
[P66614]__[Cl]__R32__303.15__0.10153,2395,[P66614],[Cl],R32,303.15,0.10153,0.1291,P66614__CL,train,train
[P66614]__[Cl]__R32__308.15__0.10251,2396,[P66614],[Cl],R32,308.15,0.10251,0.121,P66614__CL,train,train
[P66614]__[Cl]__R23__288.17__0.10759,2397,[P66614],[Cl],R23,288.17,0.10759,0.2299,P66614__CL,train,train
[P66614]__[Cl]__R23__293.36__0.09976,2398,[P66614],[Cl],R23,293.36,0.09976,0.2004,P66614__CL,train,train
[P66614]__[Cl]__R23__298.95__0.10085,2399,[P66614],[Cl],R23,298.95,0.10085,0.1922,P66614__CL,train,val
[P66614]__[Cl]__R23__303.19__0.10116,2400,[P66614],[Cl],R23,303.19,0.10116,0.1787,P66614__CL,train,train
[P66614]__[Cl]__R23__308.17__0.1005,2401,[P66614],[Cl],R23,308.17,0.1005,0.1704,P66614__CL,train,train
[P66614]__[Tf2N]__R41__288.15__0.10313,2402,[P66614],[Tf2N],R41,288.15,0.10313,0.09092,P66614__TF2N,train,train
[P66614]__[Tf2N]__R41__293.15__0.10002,2403,[P66614],[Tf2N],R41,293.15,0.10002,0.0814,P66614__TF2N,train,train
[P66614]__[Tf2N]__R41__298.36__0.09997,2404,[P66614],[Tf2N],R41,298.36,0.09997,0.07676,P66614__TF2N,train,val
[P66614]__[Tf2N]__R41__303.15__0.10264,2405,[P66614],[Tf2N],R41,303.15,0.10264,0.07486,P66614__TF2N,train,train
[P66614]__[Tf2N]__R41__308.15__0.09911,2406,[P66614],[Tf2N],R41,308.15,0.09911,0.06653,P66614__TF2N,train,train
[P66614]__[Tf2N]__R32__288.15__0.10436,2407,[P66614],[Tf2N],R32,288.15,0.10436,0.133,P66614__TF2N,train,train
[P66614]__[Tf2N]__R32__293.21__0.1046,2408,[P66614],[Tf2N],R32,293.21,0.1046,0.1235,P66614__TF2N,train,train
[P66614]__[Tf2N]__R32__298.35__0.10686,2409,[P66614],[Tf2N],R32,298.35,0.10686,0.119,P66614__TF2N,train,train
[P66614]__[Tf2N]__R32__303.19__0.10273,2410,[P66614],[Tf2N],R32,303.19,0.10273,0.1058,P66614__TF2N,train,train
[P66614]__[Tf2N]__R32__308.23__0.10249,2411,[P66614],[Tf2N],R32,308.23,0.10249,0.1004,P66614__TF2N,train,train
[P66614]__[Tf2N]__R23__288.15__0.09704,2412,[P66614],[Tf2N],R23,288.15,0.09704,0.05886,P66614__TF2N,train,train
[P66614]__[Tf2N]__R23__293.15__0.10003,2413,[P66614],[Tf2N],R23,293.15,0.10003,0.05717,P66614__TF2N,train,train
[P66614]__[Tf2N]__R23__298.15__0.09988,2414,[P66614],[Tf2N],R23,298.15,0.09988,0.05184,P66614__TF2N,train,train
[P66614]__[Tf2N]__R23__303.19__0.09911,2415,[P66614],[Tf2N],R23,303.19,0.09911,0.04623,P66614__TF2N,train,val
[P66614]__[Tf2N]__R23__308.39__0.10168,2416,[P66614],[Tf2N],R23,308.39,0.10168,0.0436,P66614__TF2N,train,train
[P66614]__[TMPP]__R32__303.3__0.1347,2417,[P66614],[TMPP],R32,303.3,0.1347,0.133,P66614__TMPP,train,val
[P66614]__[TMPP]__R32__302.6__0.2501,2418,[P66614],[TMPP],R32,302.6,0.2501,0.2186,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__302.8__0.3899,2419,[P66614],[TMPP],R32,302.8,0.3899,0.3258,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__303.6__0.4492,2420,[P66614],[TMPP],R32,303.6,0.4492,0.351,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__302.4__0.5397,2421,[P66614],[TMPP],R32,302.4,0.5397,0.4052,P66614__TMPP,val,val
[P66614]__[TMPP]__R32__302.9__0.6729,2422,[P66614],[TMPP],R32,302.9,0.6729,0.4629,P66614__TMPP,train,val
[P66614]__[TMPP]__R32__313.1__0.1532,2423,[P66614],[TMPP],R32,313.1,0.1532,0.1259,P66614__TMPP,val,train
[P66614]__[TMPP]__R32__312.9__0.2801,2424,[P66614],[TMPP],R32,312.9,0.2801,0.2085,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__313.7__0.4541,2425,[P66614],[TMPP],R32,313.7,0.4541,0.3073,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__312.2__0.5065,2426,[P66614],[TMPP],R32,312.2,0.5065,0.3356,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__312.5__0.6224,2427,[P66614],[TMPP],R32,312.5,0.6224,0.386,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__312.4__0.7694,2428,[P66614],[TMPP],R32,312.4,0.7694,0.4441,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__323.6__0.173,2429,[P66614],[TMPP],R32,323.6,0.173,0.1178,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__323.3__0.3183,2430,[P66614],[TMPP],R32,323.3,0.3183,0.1948,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__322.3__0.5021,2431,[P66614],[TMPP],R32,322.3,0.5021,0.2942,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__323.5__0.5814,2432,[P66614],[TMPP],R32,323.5,0.5814,0.3161,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__322.4__0.7023,2433,[P66614],[TMPP],R32,322.4,0.7023,0.3679,P66614__TMPP,val,train
[P66614]__[TMPP]__R32__322.5__0.8708,2434,[P66614],[TMPP],R32,322.5,0.8708,0.4247,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__333.4__0.1909,2435,[P66614],[TMPP],R32,333.4,0.1909,0.11,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__333.1__0.3512,2436,[P66614],[TMPP],R32,333.1,0.3512,0.1841,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__333.6__0.5639,2437,[P66614],[TMPP],R32,333.6,0.5639,0.2781,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__333.7__0.6442,2438,[P66614],[TMPP],R32,333.7,0.6442,0.3007,P66614__TMPP,train,val
[P66614]__[TMPP]__R32__333.1__0.7841,2439,[P66614],[TMPP],R32,333.1,0.7841,0.3504,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__333.4__0.9759,2440,[P66614],[TMPP],R32,333.4,0.9759,0.4055,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__343.1__0.206,2441,[P66614],[TMPP],R32,343.1,0.206,0.103,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__343.6__0.3853,2442,[P66614],[TMPP],R32,343.6,0.3853,0.1737,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__343.6__0.6154,2443,[P66614],[TMPP],R32,343.6,0.6154,0.2656,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__342.9__0.6989,2444,[P66614],[TMPP],R32,342.9,0.6989,0.2882,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__343.3__0.8602,2445,[P66614],[TMPP],R32,343.3,0.8602,0.3348,P66614__TMPP,train,train
[P66614]__[TMPP]__R32__343__1.0693,2446,[P66614],[TMPP],R32,343.0,1.0693,0.3887,P66614__TMPP,train,train
[P66614]__[TMPP]__R161__302.2__0.097,2447,[P66614],[TMPP],R161,302.2,0.097,0.185,P66614__TMPP,train,train
[P66614]__[TMPP]__R161__302.7__0.168,2448,[P66614],[TMPP],R161,302.7,0.168,0.289,P66614__TMPP,train,train
