sample_id,dataset,split,mode,cation,anion,species,species_type,refrigerant,T_K,P_MPa,true_x1,pred_mu,pred_sigma,abs_error
[pmpy]__[Tf2N]__R32__298.05__0.6992,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,298.05,0.6992,0.5070000290870667,0.790308165550232,0.08575084236837208,0.2833081364631653
[pmpy]__[Tf2N]__R32__298.05__0.8496,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,298.05,0.8496,0.5799999833106995,0.8677866816520691,0.0861714180766094,0.2877866983413696
[pmpy]__[Tf2N]__R32__298.05__1.0004,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,298.05,1.0004,0.6449999809265137,0.9354116439819335,0.08324164060242926,0.2904116630554199
[pmpy]__[Tf2N]__R32__323.15__0.0103,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.0103,0.0070000002160668,0.21889025866985318,0.08198797658160638,0.21189025845378637
[pmpy]__[Tf2N]__R32__323.15__0.1003,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.1003,0.0579999983310699,0.2621457248926162,0.07894007789372756,0.20414572656154634
[pmpy]__[Tf2N]__R32__323.15__0.2498,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.2498,0.1379999965429306,0.34382513761520384,0.07301607291221916,0.20582514107227323
[pmpy]__[Tf2N]__R32__323.15__0.4,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.4,0.2080000042915344,0.4305651783943176,0.0713511803432423,0.22256517410278323
[pmpy]__[Tf2N]__R32__323.15__0.5494,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.5494,0.2720000147819519,0.514371246099472,0.06908445189253616,0.24237123131752014
[pmpy]__[Tf2N]__R32__323.15__0.6994,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.6994,0.3300000131130218,0.5902370095252991,0.06837918917284222,0.2602369964122773
[pmpy]__[Tf2N]__R32__323.15__0.8503,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.8503,0.3819999992847442,0.6601629018783569,0.06739190255816103,0.2781629025936127
[pmpy]__[Tf2N]__R32__323.15__0.9994,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,323.15,0.9994,0.4329999983310699,0.7249618411064148,0.0662141209889887,0.2919618427753449
[pmpy]__[Tf2N]__R32__348.05__0.0103,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.0103,0.003000000026077,0.16347970515489577,0.08474934903972645,0.16047970512881876
[pmpy]__[Tf2N]__R32__348.05__0.1002,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.1002,0.0370000004768371,0.1967657327651977,0.07919574327774716,0.1597657322883606
[pmpy]__[Tf2N]__R32__348.05__0.2502,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.2502,0.0900000035762786,0.254244527220726,0.07080407899453947,0.1642445236444474
[pmpy]__[Tf2N]__R32__348.05__0.4002,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.4002,0.1389999985694885,0.31342498660087587,0.06362805657127792,0.17442498803138737
[pmpy]__[Tf2N]__R32__348.05__0.5493,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.5493,0.1840000003576278,0.37353173494338987,0.060044535240020507,0.18953173458576206
[pmpy]__[Tf2N]__R32__348.05__0.7003,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.7003,0.2259999960660934,0.4322884976863861,0.0571322804264373,0.20628850162029272
[pmpy]__[Tf2N]__R32__348.05__0.8493,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,0.8493,0.2649999856948852,0.4871159017086029,0.055908346351198616,0.22211591601371772
[pmpy]__[Tf2N]__R32__348.05__1.0002,M1_LORO,loro_R32,Mreduced,[pmpy],[Tf2N],R32,refrigerant,R32,348.05,1.0002,0.3039999902248382,0.5414161264896393,0.05350140972185934,0.23741613626480113
[emim]__[BF4]__R134a__283.15__0.0374,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.0374,0.0212999992072582,0.05202304646372791,0.01910371808925125,0.030723047256469706
[emim]__[BF4]__R134a__283.15__0.1261,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.1261,0.0887999981641769,0.10529235303401945,0.016368764722985554,0.016492354869842546
[emim]__[BF4]__R134a__283.15__0.1994,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.1994,0.1537999957799911,0.15586153268814087,0.01669964792389845,0.0020615369081497803
[emim]__[BF4]__R134a__283.15__0.2517,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.2517,0.2073000073432922,0.19385415315628046,0.019253626378648348,0.013445854187011747
[emim]__[BF4]__R134a__283.15__0.2899,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.2899,0.2518999874591827,0.22146958708763118,0.021005933751359843,0.030430400371551508
[emim]__[BF4]__R134a__283.15__0.3182,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.3182,0.2885000109672546,0.2405230313539505,0.02263753799759782,0.04797697961330408
[emim]__[BF4]__R134a__283.15__0.34,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.34,0.3203999996185303,0.25477913618087766,0.023976549022637503,0.06562086343765261
[emim]__[BF4]__R134a__283.15__0.3567,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.3567,0.3472999930381775,0.2653171300888061,0.025165817959285373,0.0819828629493714
[emim]__[BF4]__R134a__283.15__0.3697,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.3697,0.3713000118732452,0.2734344094991684,0.02601872998520382,0.09786560237407677
[emim]__[BF4]__R134a__283.15__0.3806,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.3806,0.3914999961853027,0.2800797760486603,0.02660159304757899,0.11142022013664238
[emim]__[BF4]__R134a__283.15__0.389,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.389,0.4095999896526336,0.2851562678813934,0.0269788385792131,0.12444372177124019
[emim]__[BF4]__R134a__283.15__0.3956,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,283.15,0.3956,0.4266000092029571,0.2890844225883484,0.027185024750433145,0.13751558661460872
[emim]__[BF4]__R134a__293.15__0.043,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.043,0.0185000002384185,0.03430604487657542,0.013501643999961182,0.015806044638156918
[emim]__[BF4]__R134a__293.15__0.1511,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.1511,0.0760999992489814,0.08638733625411985,0.011284008347657842,0.010287337005138439
[emim]__[BF4]__R134a__293.15__0.2439,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.2439,0.13230000436306,0.1358567491173744,0.012458699560224886,0.0035567447543143893
[emim]__[BF4]__R134a__293.15__0.3083,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.3083,0.1749999970197677,0.17205655276775356,0.0150809491519366,0.002943444252014149
[emim]__[BF4]__R134a__293.15__0.3525,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.3525,0.2075999975204467,0.1966026484966278,0.01750502850831154,0.010997349023818881
[emim]__[BF4]__R134a__293.15__0.3866,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,293.15,0.3866,0.2352000027894973,0.21433497369289398,0.018922521513592337,0.020865029096603316
[emim]__[BF4]__R134a__303.15__0.0473,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.0473,0.0167999994009733,0.02268506884574886,0.00998872163608363,0.00588506944477556
[emim]__[BF4]__R134a__303.15__0.1574,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.1574,0.0582999996840953,0.06384009644389148,0.008567038135945369,0.005540096759796179
[emim]__[BF4]__R134a__303.15__0.2685,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.2685,0.1028999984264373,0.10803277492523189,0.009431795985495272,0.0051327764987945945
[emim]__[BF4]__R134a__303.15__0.3402,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.3402,0.1342999935150146,0.1382248923182487,0.012086265337195026,0.0039248988032341
[emim]__[BF4]__R134a__303.15__0.3952,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.3952,0.1606999933719635,0.1608239114284515,0.013838241172292794,0.00012391805648800935
[emim]__[BF4]__R134a__303.15__0.4335,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,303.15,0.4335,0.1788000017404556,0.17550539076328273,0.014935905372141432,0.0032946109771728738
[emim]__[BF4]__R134a__313.15__0.052,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.052,0.012699999846518,0.01786748738959426,0.008272599520359403,0.005167487543076261
[emim]__[BF4]__R134a__313.15__0.18,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.18,0.0461999997496604,0.053052721172571135,0.00794460869147412,0.006852721422910733
[emim]__[BF4]__R134a__313.15__0.2905,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.2905,0.0769999995827674,0.08452970534563062,0.009218065810140797,0.007529705762863215
[emim]__[BF4]__R134a__313.15__0.3639,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.3639,0.0988000035285949,0.10732703506946557,0.008948056296829335,0.008527031540870672
[emim]__[BF4]__R134a__313.15__0.4161,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.4161,0.1138999983668327,0.12260293215513227,0.009601752562705327,0.00870293378829956
[emim]__[BF4]__R134a__313.15__0.4496,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,313.15,0.4496,0.124499998986721,0.13204002380371088,0.010339178833735514,0.007540024816989885
[emim]__[BF4]__R134a__323.15__0.052,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.052,0.0104000000283122,0.01484397482126946,0.007554023238545082,0.0044439747929572605
[emim]__[BF4]__R134a__323.15__0.1856,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.1856,0.0361000001430511,0.04369067102670664,0.008805845258985595,0.007590670883655538
[emim]__[BF4]__R134a__323.15__0.3257,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.3257,0.063400000333786,0.07215556949377053,0.010170309280228395,0.00875556915998453
[emim]__[BF4]__R134a__323.15__0.4084,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.4084,0.0804999992251396,0.09011772572994228,0.010283760109983298,0.009617726504802679
[emim]__[BF4]__R134a__323.15__0.459,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.459,0.0917999967932701,0.10073217302560802,0.010210678410660543,0.008932176232337927
[emim]__[BF4]__R134a__323.15__0.4946,M1_LORO,loro_R134a,Mreduced,[emim],[BF4],R134A,refrigerant,R134A,323.15,0.4946,0.0986000001430511,0.10824488550424571,0.010372240172339738,0.009644885361194608
[emim]__[SCN]__R134a__283.15__0.0683,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.0683,0.017400000244379,0.05286926999688144,0.020086682515012465,0.03546926975250245
[emim]__[SCN]__R134a__283.15__0.143,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.143,0.0399000011384487,0.08998850136995314,0.02188480530534265,0.050088500231504435
[emim]__[SCN]__R134a__283.15__0.2237,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.2237,0.0653000026941299,0.1336452186107635,0.026697346313203935,0.0683452159166336
[emim]__[SCN]__R134a__283.15__0.3218,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.3218,0.096400000154972,0.1892306178808212,0.03403700456607543,0.09283061772584922
[emim]__[SCN]__R134a__283.15__0.4072,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,283.15,0.4072,0.1275999993085861,0.23394486308097834,0.03907046209179791,0.10634486377239225
[emim]__[SCN]__R134a__293.15__0.0648,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.0648,0.0132999997586011,0.033268790319561925,0.01401626496449159,0.019968790560960827
[emim]__[SCN]__R134a__293.15__0.1476,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.1476,0.0308999996632337,0.06523648053407663,0.014504429094005195,0.03433648087084293
[emim]__[SCN]__R134a__293.15__0.2314,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.2314,0.0500999987125396,0.09937609136104583,0.018063390180635134,0.04927609264850623
[emim]__[SCN]__R134a__293.15__0.3217,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.3217,0.0705000013113021,0.13778214752674098,0.02441723904348486,0.06728214621543888
[emim]__[SCN]__R134a__293.15__0.423,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,293.15,0.423,0.0961000025272369,0.1800640195608139,0.030310840078628526,0.08396401703357699
[emim]__[SCN]__R134a__303.15__0.0683,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.0683,0.0102000003680586,0.022948807105421982,0.00926654455374749,0.012748806737363382
[emim]__[SCN]__R134a__303.15__0.1513,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.1513,0.0228000003844499,0.04798744097352024,0.010600816670490657,0.025187440589070343
[emim]__[SCN]__R134a__303.15__0.2387,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.2387,0.0375000014901161,0.07390487492084499,0.014038284513997829,0.036404873430728894
[emim]__[SCN]__R134a__303.15__0.3418,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.3418,0.0531999990344047,0.10584106445312495,0.01848950227606736,0.052641065418720254
[emim]__[SCN]__R134a__303.15__0.4342,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,303.15,0.4342,0.0705000013113021,0.13463442921638485,0.02234057694922888,0.06413442790508275
[emim]__[SCN]__R134a__313.15__0.0683,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.0683,0.0071000000461936,0.017506210505962322,0.007509289821262543,0.010406210459768722
[emim]__[SCN]__R134a__313.15__0.1556,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.1556,0.0168999992311,0.0372562080621719,0.008869725766030026,0.0203562088310719
[emim]__[SCN]__R134a__313.15__0.2429,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.2429,0.0265999995172023,0.05578718781471248,0.011199669732669736,0.02918718829751018
[emim]__[SCN]__R134a__313.15__0.3279,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.3279,0.0346000008285045,0.07454106286168091,0.014598009675628328,0.03994106203317641
[emim]__[SCN]__R134a__313.15__0.4329,M1_LORO,loro_R134a,Mreduced,[emim],[SCN],R134A,refrigerant,R134A,313.15,0.4329,0.046799998730421,0.09818360358476634,0.016950800831040412,0.051383604854345344
[emim]__[Tf2N]__R134a__283.7__0.01,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.7,0.01,0.0189999993890523,0.09131173416972156,0.03234996550094472,0.07231173478066927
[emim]__[Tf2N]__R134a__282.7__0.0499,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,282.7,0.0499,0.1049999967217445,0.1342347770929336,0.03098767553803957,0.02923478037118911
[emim]__[Tf2N]__R134a__283.1__0.0998,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.1,0.0998,0.2189999967813491,0.1870743870735168,0.027454541690903216,0.031925609707832286
[emim]__[Tf2N]__R134a__283.2__0.1498,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.1498,0.3179999887943268,0.24756648242473603,0.02576974471676487,0.07043350636959075
[emim]__[Tf2N]__R134a__283.2__0.2003,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.2003,0.4149999916553497,0.3095172941684723,0.025849364599800598,0.10548269748687739
[emim]__[Tf2N]__R134a__283.2__0.2501,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.2501,0.515999972820282,0.36844679713249207,0.026806817193710634,0.14755317568778992
[emim]__[Tf2N]__R134a__283.2__0.3005,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.3005,0.6129999756813049,0.4229431748390198,0.027972121222045725,0.19005680084228516
[emim]__[Tf2N]__R134a__283.2__0.3501,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,283.2,0.3501,0.7549999952316284,0.47138954401016236,0.029161121897018537,0.28361045122146605
[emim]__[Tf2N]__R134a__298.2__0.0103,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.2,0.0103,0.0160000007599592,0.04617383368313306,0.024482419430514067,0.03017383292317386
[emim]__[Tf2N]__R134a__298.1__0.0499,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.0499,0.0710000023245811,0.07263805568218226,0.021948777490326074,0.0016380533576011574
[emim]__[Tf2N]__R134a__298.1__0.1,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.1,0.1379999965429306,0.1124694630503654,0.01862174957238726,0.025530533492565205
[emim]__[Tf2N]__R134a__298.1__0.1497,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.1497,0.2029999941587448,0.15868623256683348,0.01614357742460618,0.04431376159191133
[emim]__[Tf2N]__R134a__298.1__0.2001,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.2001,0.2630000114440918,0.20896054208278653,0.014906306037144079,0.05403946936130527
[emim]__[Tf2N]__R134a__298.2__0.2504,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.2,0.2504,0.3219999969005584,0.2590925216674805,0.01545693793445792,0.06290747523307794
[emim]__[Tf2N]__R134a__298.1__0.3,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.3,0.3819999992847442,0.3078266203403473,0.017559843334597473,0.0741733789443969
[emim]__[Tf2N]__R134a__298.1__0.3492,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.1,0.3492,0.4429999887943268,0.35091114044189453,0.019179775726588123,0.09208884835243225
[emim]__[Tf2N]__R134a__323.1__0.0103,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.0103,0.0080000003799796,0.0210819487459957,0.012750124437924351,0.013081948366016099
[emim]__[Tf2N]__R134a__323.1__0.0503,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.0503,0.0359999984502792,0.036824647337198216,0.011742701795420545,0.0008246488869190147
[emim]__[Tf2N]__R134a__323.1__0.1,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.1,0.0710000023245811,0.05801641047000883,0.011739034098133707,0.012983591854572277
[emim]__[Tf2N]__R134a__323.1__0.1502,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.1502,0.1049999967217445,0.08090648651123042,0.012216565826184213,0.024093510210514077
[emim]__[Tf2N]__R134a__323.1__0.2002,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.2002,0.1379999965429306,0.10780684351921081,0.0118581236091878,0.03019315302371979
[emim]__[Tf2N]__R134a__323__0.2504,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.0,0.2504,0.1689999997615814,0.13487744927406306,0.012641839499817146,0.03412255048751833
[emim]__[Tf2N]__R134a__323.2__0.3003,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.2,0.3003,0.2010000050067901,0.1610164791345596,0.012442624201932102,0.0399835258722305
[emim]__[Tf2N]__R134a__323.1__0.3503,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,323.1,0.3503,0.231000006198883,0.1879159390926361,0.011377690680444998,0.043084067106246904
[emim]__[Tf2N]__R134a__348.1__0.0105,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.0105,0.0,0.01474668001756066,0.009841030165829745,0.01474668001756066
[emim]__[Tf2N]__R134a__348.1__0.0503,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.0503,0.0170000009238719,0.02668955586850638,0.008633062014749142,0.009689554944634481
[emim]__[Tf2N]__R134a__348.1__0.1003,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.1003,0.0379999987781047,0.04152310341596602,0.0074351298177245855,0.0035231046378613184
[emim]__[Tf2N]__R134a__348.1__0.1503,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.1503,0.0579999983310699,0.055206733942031794,0.00706725465416822,0.002793264389038104
[emim]__[Tf2N]__R134a__348.1__0.2001,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.2001,0.0769999995827674,0.0686262242496013,0.007565019217342661,0.008373775333166106
[emim]__[Tf2N]__R134a__348.1__0.2502,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.2502,0.096000000834465,0.08268165290355678,0.008929019347024919,0.01331834793090822
[emim]__[Tf2N]__R134a__348.1__0.3002,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.3002,0.1150000020861625,0.09714987576007839,0.00926013410184642,0.017850126326084112
[emim]__[Tf2N]__R134a__348.1__0.3501,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,348.1,0.3501,0.1330000013113021,0.11175217777490609,0.008809898761819469,0.02124782353639601
[emim]__[Tf2N]__R134a__298__0.028,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.028,0.0161000005900859,0.05761570483446118,0.023461751870731067,0.04151570424437528
[emim]__[Tf2N]__R134a__298__0.048,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.048,0.0410999990999698,0.0715362228453159,0.022112405526113117,0.030436223745346096
[emim]__[Tf2N]__R134a__298__0.079,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.079,0.0754000023007392,0.09537756145000452,0.020073214481989694,0.019977559149265314
[emim]__[Tf2N]__R134a__298__0.125,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.125,0.1392000019550323,0.1355819463729858,0.017282034839005145,0.0036180555820465032
[emim]__[Tf2N]__R134a__298__0.195,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.195,0.2303999960422516,0.20444781780242915,0.015021342006770265,0.025952178239822432
[emim]__[Tf2N]__R134a__298__0.244,M1_LORO,loro_R134a,Mreduced,[emim],[Tf2N],R134A,refrigerant,R134A,298.0,0.244,0.2942999899387359,0.2540565103292465,0.015428564017148894,0.04024347960948943
